reviews,appVersion,at,label
no puedo ver saldo sale pagina cabe peru no cuanto saldo,2.32.8,2022-07-26 21:42:32,Negativo
mala no deja crear cuenta dni,2.32.8,2022-07-23 05:30:26,Negativo
sale no puedo usar llave motivos seguridad privilegios administrador necesito informacion favor,2.32.8,2022-07-23 03:18:11,Negativo
no pasa no puedo mapear persona llevo dias intentando encima no puedo ver saldo no pasa quiero solucion,2.32.8,2022-07-23 13:10:19,Negativo
hola no permiten crear cuenta llave dni salio no pudo concretar luego volvi intentar dice bloqueo datos,2.32.8,2022-07-23 02:54:00,Negativo
app presenta problemas mañana dice inconveniente bancos va arreglar,2.32.8,2022-07-24 00:34:34,Negativo
deberian poner algun codigo seguridad mapear evitar falsos llaves aplicacion pirata,2.32.8,2022-07-24 15:47:10,Negativo
hace varias semanas q llave no funciona queda azulito,2.32.8,2022-07-25 20:47:54,Negativo
sirve realizar pagos comprasaun sigo interrogante prestamo llave publicitaron ahora no sale opcion,2.32.8,2022-07-25 17:02:04,Negativo
cuenta introduzco correo pongo contraseña sale incorrecta luego intentar recuperar contraseña mandarme mensaje numero intento tomar foto dni sale error,2.32.8,2022-07-25 21:07:24,Negativo
d asi invitan pesquero no,2.32.8,2022-07-25 11:28:12,Negativo
aplicacion mas basura,2.32.8,2022-07-25 21:17:06,Negativo
no puede mexico,2.32.8,2022-07-25 09:15:03,Negativo
no puedo ingresar m sale denegada ayuda,2.32.8,2022-07-25 07:24:26,Negativo
pasa no puedo habria llave sale estan viendo caso intente minutos,2.32.8,2022-07-26 00:29:48,Negativo
pesima atencion hice bloqueo cuenta robo no existe ni giro peor solo puedes contactar alguien ayude via whatsapp bloqueen nuevamente no recomiendo mil veces mejor plan,2.32.8,2022-07-26 15:48:41,Negativo
pesima actualizacion,2.32.8,2022-07-26 02:28:00,Negativo
quiero pagar cuelga hace quedar mal,2.32.8,2022-07-26 04:22:54,Negativo
pesimo empeoro no dentro aplicativo,2.32.8,2022-07-26 04:32:16,Negativo
no puedo actualizar app pide actualizarla recargar dni,2.32.8,2022-07-25 04:19:09,Negativo
apearon 2 veces monto exacto llave aparece menos llaves acumulados no mapeado nadie siento robono puedo confiar propia app solo quiero asegurarme si no reembolsan ni mas recomendare app,2.32.8,2022-07-26 07:34:01,Negativo
aplicacion no habre 3 veces pasa congela pantalla morada no avanza mejoren veces quedo mal esperando aplicacion responda,2.32.8,2022-07-24 20:25:47,Negativo
pasa aplicacion utilizo trabajo ahora no deja recibir apeos sale inconvenientes banco pasador favor arreglen problema no puedo trabajar sin app espero arreglen gracias,2.32.8,2022-07-24 20:16:55,Negativo
querido recargar aplicacion llave unico sale ocurrio inconveniente intentalo minutos pasaron horas,2.32.8,2022-07-24 17:52:26,Negativo
caso quiero mapear alguien sale inconveniente banco no logra realizar,2.32.8,2022-07-26 13:13:52,Negativo
cada vez k quiero ingresar sale k encontrado problema intente mas tarde despues mes recien pasa semana nuevamente k rally no instalen no recomiendo,2.32.8,2022-07-26 03:19:57,Negativo
problemas hacer llaves 3 dias no arreglan verdad decepcion usuarios confiamos llave,2.32.8,2022-08-01 04:36:40,Negativo
pesimo jose puede correr aplicativo si usuario robot,2.32.8,2022-07-23 02:24:14,Negativo
registrarme piden fecha vencimiento tarjeta no k hago,2.32.8,2022-07-22 20:06:13,Negativo
momento no ningun problema app espero seguir servicio asi,2.32.8,2022-07-20 19:49:29,Negativo
no abre primera vez pasa,2.32.8,2022-07-20 04:47:41,Negativo
va mal ultima actualizacion congela sale revise sin internet ir ventanilla cobrar deposito no uso facebook ni messenger hago,2.32.8,2022-07-20 01:35:28,Negativo
consulta apeadopongo mostrar saldo no aparece dinero ni llave ni cuenta bcp,2.32.8,2022-07-27 02:36:27,Negativo
no puedo recargar llave,2.32.8,2022-07-20 00:50:43,Negativo
alguien puede decir chucho no entra varios dias aplicacion porqueria ir recomendable basura,2.32.8,2022-07-19 23:52:54,Negativo
aun actualizada app no deja abrirla queda pantalla morada inicio frustradono puedo avanzar aplicacion,2.32.8,2022-07-19 23:46:30,Negativo
estara opcion microcredito dijeron 19 julio aun no sale,2.32.8,2022-07-19 23:23:58,Negativo
no puedo entrar llave congela sera caducado tarjeta,2.32.8,2022-07-20 20:44:26,Negativo
asco no permite ni registrar nombres ni confirmar dni arreglen errores,2.32.8,2022-07-19 21:58:18,Negativo
dudoso si van dar prestamo no,2.32.8,2022-07-19 20:10:29,Negativo
llevo mes tratando crear llavesale no reconoce entidad pasa app no deja crear llave,2.32.8,2022-07-19 20:02:25,Negativo
no decian partir 190722 iba acceder microprestamos,2.32.8,2022-07-19 18:37:47,Negativo
hoy 19 julio aun no permiten hacer prestamo paso tio llave,2.32.8,2022-07-19 18:10:54,Negativo
buenaquiero crear cuenta poner contraseña llave no dejan ingresar ni poner numeros no estan feliz melancolico insatisfecho triste enojado frustrado enojado atencion recibida,2.32.8,2022-07-19 17:28:17,Negativo
no puede utilizar ecuador,2.32.8,2022-07-19 16:54:11,Negativo
escuche dia 19 julio iban empezar hacer creditos prestamos creo no veo opcion,2.32.8,2022-07-19 16:09:26,Negativo
fresa ayudada demasiado pagos transferencia,2.32.8,2022-07-19 15:29:10,Negativo
si no puede recargar mismo celular mapeo,2.32.8,2022-07-19 21:16:58,Negativo
no aparece monto,2.32.8,2022-07-22 20:27:48,Negativo
pesima app quiero crear cuenta dni aparece ups salio mal dice verifica conexion internet vuelve intentarlo mas tardesi internet no funciona,2.32.8,2022-07-20 20:57:15,Negativo
no actualiza llave actualizacion ahora coloca perfil no sale lento app,2.32.8,2022-07-21 02:55:30,Negativo
demasiados errores veces no llega codigo validacion cuelga aplicativo haciendo equivoque transfiera dinero 2 veces definitivamente no aplicativo confianza,2.32.8,2022-07-22 19:00:39,Negativo
basura llave no carga pense internetni carga iniciar sesion solucionen porqueria,2.32.8,2022-07-22 18:22:12,Negativo
validar identidad no deja avanzar dice vuelve intentarlo,2.32.8,2022-07-22 18:12:47,Negativo
no carga aplicacion solucionen inconveniente,2.32.8,2022-07-22 16:49:20,Negativo
tio llave no puedo recargar movil app perdio 270 soles devuelven nunca llego destinatario monto gracias,2.32.8,2022-07-22 13:57:49,Negativo
descargado llave registrado falta dos pasos concluir queda colgado dice espere segundos demora año nunca carga,2.32.8,2022-07-22 13:28:16,Negativo
hola llave aplicacion no habre casi 3 meces necesito ayuden,2.32.8,2022-07-22 12:03:18,Negativo
no puedo entrar,2.32.8,2022-07-22 04:30:36,Negativo
servicio no cargase queda colgado arreglen,2.32.8,2022-07-21 01:19:28,Negativo
no puedo ingresar app adecuando ingreso dice encontramos problema,2.32.8,2022-07-27 02:16:05,Negativo
no puedo actualizar llave ayudame x favor,2.32.8,2022-07-21 16:30:16,Negativo
estimados app dejo emitir sonido caracteristico llegar llave suena sonido celular entiendo sonido no guarda celular solo app no deberia cambiarse si gracias respuesta,2.32.8,2022-07-21 15:16:06,Negativo
ver ayuda pasa llave solo da opcion validar identidad reconocimiento facial3 dias sale no puede validar identidad si serian tan amables decirme hacer,2.32.8,2022-07-21 15:15:14,Negativo
pasando aplicacion 2 dias quiero ingresar no carga siendo pesima aplicacion,2.32.8,2022-07-21 14:35:40,Negativo
quiero bajar aplicacion no puedo x,2.32.8,2022-07-21 13:19:32,Negativo
no puedo poner recarga contacto,2.32.8,2022-07-27 02:32:12,Negativo
no puedo crearme cuenta enojado atencion recibidme sale ocurrio problema desinstale sigue mismo,2.32.8,2022-07-21 04:20:59,Negativo
momento no inconvenientes buena app si deberian aumentar limite mapeo diarioigual doy 5 estrellas,2.32.8,2022-07-21 03:43:18,Negativo
funciona bienregistrada dni no puedo depositar llave agente deberia crearse automaticamente cuenta poder depositar agente turqui crear cuenta dni puedo depositar agente,2.32.8,2022-07-21 22:09:01,Negativo
deberian poner ojito saldo ver llaves opinion neutra aplicacion apees fastidio entrando app banco ver,2.32.8,2022-08-01 06:44:37,Negativo
nunca sirve porqueria aplicativo,2.32.8,2022-07-29 18:26:53,Negativo
no puedo ingresar llave,2.32.8,2022-08-02 00:05:02,Negativo
problemas recarga dni intente comunicar problema pagina facebookpero no responden necesito resuelvan problema recarga dni muchas gracias,2.32.8,2022-08-04 00:22:53,Negativo
no funciona app no puedo mapear sale error intentalo mas tarde,2.32.8,2022-08-04 00:56:50,Negativo
no puedo saber monto saldo intento,2.32.8,2022-08-04 01:24:32,Negativo
no entra enojado atencion recibida enojada atencion recibida,2.32.8,2022-08-04 01:24:51,Negativo
no deja ver saldo cargue cargue saliendo entrando actualice apee horrible no pueda ver saldo realizar compras,2.32.8,2022-08-04 01:44:03,Negativo
no entra llave,2.32.8,2022-08-04 02:01:05,Negativo
no entiendo dice mostrar cuenta solo sale bolita carga no puedo ver saldo vez hice llavepersona mande nunca llegosi descontaron no seguro usar aplicacion,2.32.8,2022-08-04 02:13:57,Negativo
desinstale aplicacion no cargaba ingresar volvi instalar no llega codigo verificacion pasando,2.32.8,2022-08-04 02:20:09,Negativo
pesima aplicacion tenia instalada numero celular llevo mas semana tratando hacerlo cuenta bcp encima no llegaba codigo mensaje texto llego ahora escaneo reverso dni varias veces no sale checo si sale escaneo anverso foto canse,2.32.8,2022-08-04 02:34:27,Negativo
daria 5veces no puede usar fallas mapeo dinero queda aire aparte partir cierta hora madrugada no puede usar ni ver saldo disponible,2.32.8,2022-08-04 07:04:47,Negativo
no puedo ingresar llave,2.32.8,2022-08-04 12:10:17,Negativo
vuelvo descargar app solicitan numero verificacion jamas llega no puedo usar servicio operador claro hace mas 1 año,2.32.8,2022-08-04 14:39:03,Negativo
tarjeta renovada hace par dias porques vencio ahora ingreso aplicacion no puedo acceder opcion mostrar saldo dice no puede momento intente mas tardevan dos dias necesito opcion corroborar transferencias estan haciendo,2.32.8,2022-08-04 14:40:44,Negativo
hola no llega notificacion realizan pago debe,2.32.8,2022-08-04 15:27:59,Negativo
mucha ayuda lugares no existen agencias bancarias,2.32.8,2022-08-04 18:12:14,Negativo
no puedo bajar llave,2.32.8,2022-08-04 18:33:27,Negativo
hace dias instale llave ahi bien segui pasos cree perfectosiguiente dia quise habria aplicacion sale clave incorrectamisma contraseña momento d validar identidad no puedo sale no reconoce intentalo mas tarde sucede incomodo,2.32.8,2022-08-04 19:28:56,Negativo
no cargada,2.32.8,2022-08-04 19:46:26,Negativo
no permite entrar app registrando tarjeta sale error varios dias intentando,2.32.8,2022-08-05 03:10:30,Negativo
problemas dificil registrarte simplemente asco,2.32.8,2022-08-05 05:00:49,Negativo
app inservible mas escanea dni regresa unico volver poner correo clave,2.32.8,2022-08-05 11:57:38,Negativo
nunca llega notificacion apean entrar aplicacion revisar nunca suena instale hace nunca llega notificacion,2.32.8,2022-08-05 14:08:24,Negativo
no permite ingresar ayer solo sale encontrado problema intente minutos ahora porfa arreglenlo,2.32.8,2022-08-05 14:54:22,Negativo
actualizado datos quiero instalar app dice no puede avanzar actualizar datos no entiendo x,2.32.8,2022-08-05 16:29:46,Negativo
banco no manda codigo confirmacion,2.32.8,2022-08-05 17:05:20,Negativo
dice crear cuenta dni solo puede sola vez tenia tape numero celular ahora perdi no puedo crearme cuenta puedo hacer ayudaba,2.32.8,2022-08-05 17:10:53,Negativo
no pague linea no sacar llave ayudenme,2.32.8,2022-08-05 19:47:05,Negativo
buenas tardes dice no puedo entrar hace dias llave detectado problema trabajando ello esperamos solucionarlo breve intentalo nuevamente minutos,2.32.8,2022-08-03 22:14:57,Negativo
cambiado operador cambie numero no puedo entrar aplicacion k debo hacer codigo verificacion envian numero anterior necesito ayuda,2.32.8,2022-08-03 21:07:33,Negativo
no muestra saldos,2.32.8,2022-08-03 20:15:23,Negativo
no pasa codigo qr cada vez apean codigo no lee problema espero respuesta,2.32.8,2022-08-03 19:04:50,Negativo
no sale nueva actualizacion triste esperanzado insatisfecho triste,2.32.8,2022-08-01 17:55:42,Negativo
sigue problemas registrarte dni siempre sale ocurrido problema lleva 2 meses,2.32.8,2022-08-01 19:25:53,Negativo
app buena bueno ahora tratando actualizarla no puedo quiero ver saldo hace 2 horas no puedo sale ocurrio inconveniente piden actualizar no puedo hacer fatal verdad decepcionando,2.32.8,2022-08-01 21:58:59,Negativo
miedo aplicacion hoy hice pago 0 soles quedo colgado rato salio mapeo exitoso verifique habia debitado doble ambas diferencia dos minutos comunique señorita explique felizmente devolvio,2.32.8,2022-08-01 23:08:23,Negativo
no permite mapear paso llave cuelga asi 27 julio,2.32.8,2022-08-01 14:45:16,Negativo
quiere realizar recarga no puede esperar minutos recien recargar siempre pasa mismo,2.32.8,2022-08-02 00:13:05,Negativo
basura,2.32.8,2022-08-02 04:13:35,Negativo
pasa no puedo ingresar llave sale llave no puede ser utilizado dispositivos obtenido privilegios administrador,2.32.8,2022-08-02 12:04:19,Negativo
hacen mapeo no suena notificacion insatisfecha triste,2.32.8,2022-08-02 12:06:26,Negativo
acaban d quitar saldo pasa mapear monto llego menos pesimo app llave no debe d ser asi tomar medidas drasticas no puede desapareciendo saldo asi d facil robo pasa estafa,2.32.8,2022-08-02 15:09:15,Negativo
aplicativo llave no sale opcion giro mas instale nuevamente,2.32.8,2022-08-02 15:46:05,Negativo
intento crearme cuenta llavesale no pudieron validar datos vuelvo intentarsale mismo,2.32.8,2022-08-02 15:51:05,Negativo
no puedo ingresar apple sale inconveniente pasa,2.32.8,2022-08-02 16:27:07,Negativo
paso llave no abre desinstale volvi instalar pasa escribo ayuden necesito negocio,2.32.8,2022-08-05 20:03:14,Negativo
pesima aplicacion no recomiendo,2.32.8,2022-08-02 16:48:41,Negativo
4 dias no llega mensaje cobrar saldo quedo llave puedo hacer,2.32.8,2022-08-02 17:30:03,Negativo
problemas llave llegan notificacionespersonas llegan notificaciones llega sonido personalizado dice llave no entiendo no sale,2.32.8,2022-08-02 19:57:23,Negativo
problemas solicitar giro retiro mal app,2.32.8,2022-08-02 21:06:54,Negativo
actualice aplicacion no permitido realizar transacciones 2 dias ocupa app faciliten uso vez ponen peor,2.32.8,2022-08-02 21:33:22,Negativo
no puedo entrar,2.32.8,2022-08-02 22:28:46,Negativo
fallando opcion giros,2.32.8,2022-08-02 22:36:00,Negativo
haber no deja crear nueva cuenta dni ni tampoco puedo acero mismo dni pasa,2.32.8,2022-08-02 22:38:23,Negativo
gusto aplicacion no ningun problema banco nadie puedo hacer pagos llave,2.32.8,2022-08-03 00:13:05,Negativo
hace 2 dias no puedo hacer recarga celular mal servicio,2.32.8,2022-08-03 01:44:34,Negativo
no deja crear cuenta no reconoce foto tome pesimo servicio,2.32.8,2022-08-03 03:01:19,Negativo
no deja iniciar sesion cuenta,2.32.8,2022-08-03 06:34:06,Negativo
apean no suena notificacion 2 celulares sucede mismo ambos pesar notificacion activado,2.32.8,2022-08-03 15:46:25,Negativo
hace tiempo bienahora sale poner tarjeta compras internetllave no tarjeta solo dni pesimo servicio,2.32.8,2022-08-03 16:12:24,Negativo
no deja instalar llave samsung problematico deberia tener acceso cualquier equipo celular,2.32.8,2022-08-02 17:11:37,Negativo
no puedo abrir apipara hagan transferencias ni realizarlas dice intente mas tarde,2.32.8,2022-08-01 17:11:14,Negativo
verdad descargue no funciona no ingresa pone acceso denegado asomenos debe motivo no ingresa,2.32.8,2022-08-05 21:36:32,Negativo
instala varias veces todas sale error espere 4 horas seguia instalando salia mismo error ahora no podido instalar aplicacion,2.32.8,2022-08-05 23:11:26,Negativo
no puedo recargar celular,2.32.8,2022-08-10 01:21:22,Negativo
no carga entrar,2.32.8,2022-08-10 02:10:39,Negativo
no permite poner recargas varios dias mismo problema,2.32.8,2022-08-10 02:49:24,Negativo
